rating,word
8,good
10,private
10,close
10,nice
10,accessible
10,decorate
10,super
10,helpful
8,big
8,arrival
8,nearby
8,illegal
8,early
8,main
8,free
8,fabulous
8,main
8,cathedral
8,right
7,inform
7,mean
7,messy
7,early
7,close
7,enjoy
7,expensive
7,monasterium
7,choral
10,marvelous
10,inner
10,renovate
10,small
10,incomparable
10,guest
10,long
6,small
6,okay
6,available
6,great
6,right
6,central
6,square
6,free
6,pleasant
6,immediate
6,excellent
6,nearby
10,fine
10,perfect
10,helpful
10,answer
10,nice
10,stay
10,positive
10,thank
10,awesome
10,cafe
10,clean
10,recommend
10,perfect
10,different
10,fantastic
10,outstanding
10,amazing
10,accessory
10,personal
10,mention
10,great
10,upper
10,vertiginous
10,locate
10,fall
10,unusual
10,fascinating
10,excellent
10,helpful
10,large
10,quiet
10,fantastic
10,present
10,hot
10,friendly
10,helpful
10,request
10,ask
10,fresh
10,clean
10,pleasant
10,touch
10,beneficial
10,central
10,convenient
10,stay
8,fine
8,clean
8,remarkable
8,appreciate
8,inner
8,courtyard
8,busy
8,short
8,central
7,degree
7,pleasant
7,ok
7,worth
7,nice
7,great
7,nice
7,wellness
7,nice
9,nice
9,negative
9,good
9,spacious
9,good
9,comfortable
8,able
8,hot
8,friendly
8,good
8,nice
8,comfortable
8,helpful
8,average
8,good
8,alternative
8,friendly
8,huge
8,clean
8,good
9,noisy
9,happy
9,perfect
9,exceptional
9,cheerful
9,efficient
7,good
7,adjacent
7,clean
7,soft
7,good
7,good
10,rental
10,appartment
10,perfect
10,furnish
10,close
10,local
10,wonderful
7,clean
7,clean
7,dry
7,table
7,automatic
7,overnight
7,sleep
7,live
7,big
7,comfortable
9,friendly
9,functional
9,ridiculous
9,restaurant
9,alternative
9,good
9,perfect
9,ideal
9,comfortable
9,luxurious
9,walk
9,real
9,cafe
9,fine
9,restaurant
9,guest
7,comfortable
7,big
7,centre
10,small
10,aware
10,expect
10,good
10,uphill
10,new
10,clean
10,essential
10,luxurious
8,table
8,nice
8,degree
8,dry
8,locate
8,good
8,technological
8,nice
8,available
8,use
8,useful
8,spend
8,thin
8,immediate
8,neighbour
8,wall
8,ask
8,shower
8,free
8,pleasant
8,arrival
8,receive
8,available
8,useful
8,semi
8,lockdown
8,apartment
8,pleasant
8,good
8,small
8,small
8,guest
8,describe
8,small
8,bottle
8,nice
8,shower
8,good
8,follow
8,stay
8,natural
8,busy
8,big
9,basic
9,close
9,unorganized
9,new
9,guest
9,great
9,great
10,little
10,expensive
10,receive
10,refurbish
10,modern
10,update
10,clean
10,come
10,little
9,nice
9,breakfast
9,simple
9,elegant
9,new
9,colour
7,sweeping
7,brush
7,overdue
7,spruce
7,locate
7,nice
7,little
7,flat
7,short
7,easy
7,efficient
7,key
9,good
9,clean
9,modern
9,quiet
9,private
9,perfect
9,scenary
9,great
9,new
9,bear
9,leave
9,future
8,busy
8,place
8,uncomfortable
8,great
8,shame
8,hard
8,great
8,modern
8,simple
8,clean
8,continental
8,great
8,vegan
8,available
10,friendly
10,cabin
10,receive
10,beautiful
10,unique
10,local
10,Wow
10,picture
10,clean
10,happy
8,meal
8,uncomfortable
8,outdoor
8,spa
8,real
8,upside
8,clean
8,helpful
6,card
6,contact
6,poor
7,minimal
7,clean
7,impressive
7,fine
7,short
7,opera
7,central
7,spacious
7,code
7,possible
7,nearby
7,euro
7,large
10,right
10,clean
10,safe
8,cramp
8,hot
8,sticky
8,able
8,early
8,clean
8,little
8,noise
8,close
8,wide
8,open
8,upper
8,quiet
8,hear
8,rear
8,main
8,amazing
8,excellent
8,continental
8,ample
8,fresh
8,cheese
8,different
8,fresh
8,drown
8,fresh
8,scramble
8,small
8,green
8,light
8,wall
8,clean
8,suppose
8,fluid
8,easy
8,nice
8,clean
8,professional
8,excellent
9,double
9,big
9,clean
9,hygiene
9,adolescent
9,big
9,large
9,easy
9,couch
9,safe
7,great
7,breakfast
7,hot
7,great
7,central
7,helpful
7,adequate
7,clean
7,compact
7,careful
7,waring
7,little
2,eva
2,flat
2,different
2,high
2,aware
2,necessary
2,future
2,guest
2,Smart
2,aware
10,beautiful
10,thoughtful
10,great
10,pleasant
10,helpful
10,good
10,residential
10,short
10,easy
9,ideal
9,early
9,noisy
9,come
9,long
9,fantastic
9,rainy
9,cold
8,nice
8,upgrade
8,junior
8,nice
8,nice
8,nice
8,fish
7,small
7,chair
7,double
7,cheap
7,thin
7,brilliant
9,noisy
9,quiet
9,nice
9,good
9,nice
9,nice
9,nice
10,hard
10,recommend
10,clean
10,nice
10,interior
10,nice
10,close
8,character
8,pick
8,different
8,interior
8,cool
8,mess
8,mix
8,wish
8,old
8,damage
8,bike
8,spa
8,alright
8,special
8,sure
8,comfortable
8,possible
8,current
9,pillow
9,soft
9,great
9,pillow
9,hard
9,small
9,nice
9,beautiful
9,great
9,small
9,general
9,good
9,central
9,good
9,reasonable
9,bed
9,good
9,soft
9,welcome
9,stuff
9,good
9,public
10,satisfactory
10,decorate
10,talkative
10,good
10,scenic
10,extra
10,plentiful
8,little
8,kitch
8,worth
8,multiple
8,french
8,fine
8,operational
8,fabulous
8,great
8,nice
8,beautiful
8,good
8,renovate
8,friendly
8,good
8,biodegradable
8,hear
8,pillow
8,great
8,terrible
8,traumatic
8,good
8,bathroom
8,good
8,small
8,modern
8,fantastic
8,big
8,comfortable
8,overall
8,modern
10,small
10,clean
10,comfortble
10,great
10,close
10,infront
10,main
10,perfect
10,clean
10,nice
10,comfortble
10,nice
10,wonderful
10,stay
10,thank
9,little
9,hot
9,big
9,nice
9,personal
9,sweet
9,breakfast
9,nice
9,main
9,centre
9,plenty
9,difficult
10,free
10,easy
10,spot
10,residential
10,clean
10,extra
10,highway
10,easy
8,safe
8,warm
8,turn
8,overnight
8,hear
8,early
8,helpful
8,excellent
8,centre
8,great
8,clean
8,comfortable
3,picture
3,nice
3,dirty
3,great
5,superior
5,spacious
5,little
5,gown
5,need
5,safe
5,useless
5,green
5,rejoice
5,allow
5,courteous
7,good
7,inexpensive
7,prime
7,small
7,main
7,public
7,square
7,inexpensive
10,stay
10,nice
10,polite
10,arrive
10,polite
10,great
10,great
10,choose
8,anniversary
8,superior
8,write
8,double
8,nice
8,look
8,basic
8,young
8,extra
8,superior
8,special
8,general
8,basic
8,important
8,long
8,friendly
8,gorgeous
8,excellent
8,playground
8,child
8,friendly
8,nice
8,available
8,free
8,availble
8,covid
8,small
8,free
8,kettle
8,fault
8,center
8,nice
8,nearby
8,pleasant
8,polite
8,good
8,noisy
8,doable
9,helpful
9,close
9,train
9,great
9,happy
9,stay
9,weekday
9,happy
9,second
10,nice
10,nice
10,sweet
10,tasteful
10,walk
10,nice
10,good
10,excellent
10,modern
10,quiet
10,overall
10,comfortable
10,rich
10,wonderful
10,great
10,great
10,great
7,clear
7,disappointing
7,great
7,castle
7,nice
7,vibe
7,table
7,open
7,wall
7,neighbour
7,open
7,close
7,quiet
7,big
7,single
7,single
7,loud
7,invest
7,good
7,cafe
7,coin
7,peaceful
7,good
7,elegant
7,honest
7,fine
7,update
7,gorgeous
7,castle
7,great
7,available
7,info
7,spa
7,original
7,great
7,individual
7,overall
7,appropriate
8,good
8,confortable
8,perfect
8,ideal
8,confortable
8,big
8,little
8,high
8,lovely
8,charm
8,great
9,spa
9,hot
9,pleasant
9,quiet
9,fantastic
9,grim
9,relax
9,narrow
9,guest
9,fantastic
9,delicious
9,varied
9,friendly
9,able
9,leave
8,small
8,mall
8,unusual
8,nice
9,available
9,inexpensive
9,available
9,comfortable
9,great
9,cafe
7,steep
7,website
7,meh
7,respective
7,expensive
7,ready
7,folk
7,gorgeous
7,plenty
7,ok
7,restaurant
7,open
7,hungry
7,beautiful
7,new
7,spa
7,great
9,know
9,modern
9,actual
9,modern
9,right
9,single
9,little
9,cramp
9,ok
9,locate
9,good
9,nearby
9,available
9,short
10,great
10,central
10,outstanding
10,spare
10,guest
10,pleasurable
10,outstanding
10,thumb
10,good
10,great
8,lantern
8,window
8,spider
8,super
8,friendly
8,delightful
10,write
10,traveller
10,elaborate
10,outside
10,swanky
10,clean
10,hot
10,good
10,open
10,comfortable
10,extra
10,clean
10,incredible
10,good
10,wish
10,restaurant
10,excellent
10,guest
10,give
10,helpful
10,speak
10,multiple
7,build
7,strange
7,narrow
7,double
7,mattress
7,separate
7,ok
7,special
7,nice
7,clean
7,cold
7,regulate
7,warm
8,kettle
8,little
8,fridge
8,little
8,extra
8,gluten
8,free
8,good
9,big
9,design
9,clean
9,warm
9,roomy
9,nice
9,beautiful
9,good
9,great
9,croissant
9,helpful
9,free
9,short
9,outstanding
9,happy
7,complementary
7,regular
7,suitable
7,provide
7,excellent
7,spacious
8,fantastic
8,like
8,weekly
8,good
8,nice
8,cheese
8,available
8,nice
8,decorate
8,friendly
8,welcome
7,extra
7,clean
7,good
7,good
7,nice
7,great
7,enjoyable
8,little
8,coffee
8,kettle
8,great
8,friendly
8,nice
8,clean
8,good
10,nice
10,free
10,handover
10,double
10,ok
10,good
10,modern
10,okay
10,clean
10,comfortable
10,spacious
9,small
9,hot
9,noisy
9,friendly
9,location
9,central
9,clean
9,good
9,free
9,nearby
9,regular
9,coastal
7,receive
7,minimum
7,expect
7,arrive
7,small
7,acceptable
7,modern
7,fumble
7,half
7,accessible
7,quiet
7,nice
7,finish
7,new
10,nice
10,anniversary
10,arrive
10,steeple
10,extra
10,return
7,minute
6,expensive
6,open
6,vegetarian
6,friendly
6,nice
6,baby
6,able
6,cold
6,cold
6,luke
6,warm
6,hot
6,great
6,brush
6,beautiful
6,beautiful
6,old
10,threadbare
10,shower
10,helpful
10,nice
10,willing
10,lend
10,answer
10,great
10,cathedral
8,shower
8,shower
8,low
8,shower
8,center
8,quiet
8,comfortable
8,little
9,little
9,short
9,perfect
9,clean
9,modern
9,available
9,great
9,accessible
9,good
9,perfect
9,simple
9,adequate
9,clean
9,minimal
9,unnecessary
9,mean
9,wonderful
9,arrive
9,early
9,wrong
9,apologize
9,write
9,wonderful
9,humble
9,stay
9,excellent
9,great
9,helpful
9,beautiful
9,clean
9,comfortable
9,basic
9,recommend
10,small
10,right
10,umbrela
10,outside
10,amazing
10,great
10,nice
10,umbrela
10,great
10,recommend
10,overall
10,great
7,repurpose
7,small
7,uncomfortable
7,helpful
7,give
7,excellent
7,modern
7,new
7,apparent
7,anniversary
7,regretable
7,remarkable
7,hard
7,short
7,imprese
7,nice
7,high
7,quality
7,easy
7,high
8,steep
8,difficult
8,manoeuvre
8,physical
8,lovely
8,comfortable
8,guest
8,clean
8,helpful
9,nice
9,meal
9,fantastic
9,main
9,good
9,good
9,little
9,difficult
9,pet
9,basic
9,comfortable
9,clean
9,little
9,close
9,hard
9,rooftop
9,big
9,charm
9,beautiful
9,courtyard
9,excellent
9,quiet
9,excellent
1,steal
1,true
1,arrive
1,call
1,okay
1,delete
1,website
1,active
9,excellent
9,close
9,able
9,leave
9,big
4,ok
4,young
4,narrow
4,thin
4,bad
4,impossible
4,long
10,excellent
10,little
10,difficult
10,large
10,quiet
10,pleasant
10,helpful
10,good
9,manageable
9,delightful
9,comfortable
9,big
9,comfortable
9,free
5,tiny
5,hard
5,close
5,stick
5,slow
5,clean
4,available
4,dog
4,stay
4,accept
4,mean
4,single
4,squash
4,dingy
4,right
4,horrible
4,lock
4,child
4,fair
4,overlook
4,acceptable
4,bad
4,inclusive
9,horrible
9,table
9,poor
9,functional
9,gorgeous
9,nice
9,great
9,nice
7,chinese
7,true
7,impossible
7,rid
7,close
7,open
7,excellent
7,good
7,excellent
7,good
7,dangerous
7,beautiful
6,long
6,inside
6,outside
6,multiple
6,follow
6,bad
6,big
6,overall
6,nice
8,good
8,supportive
8,second
8,connect
8,apartment
8,close
8,nearby
8,give
8,expensive
8,great
8,quiet
8,hot
8,old
8,fashioned
10,minor
10,great
10,fantastic
10,walkable
10,comfortable
10,great
10,shower
5,small
5,small
5,expensive
5,understand
5,centre
5,old
5,good
5,update
5,short
5,good
5,ideal
5,base
5,good
7,clean
7,strong
7,strange
7,bad
7,strange
7,heavy
7,great
7,super
7,honesty
7,good
7,basic
7,hot
7,stuffy
7,open
7,mean
7,loud
7,nice
7,compact
7,essential
7,short
8,interior
8,large
8,good
8,light
8,bright
8,small
8,park
8,lounge
8,cosy
8,comfortable
8,wonderful
8,read
8,nice
8,good
8,ample
9,little
9,guest
9,little
9,welcome
9,separate
9,beautiful
9,decorate
9,friendly
9,clean
8,expect
8,mean
8,tight
8,shower
8,pipe
8,suppose
8,spacious
8,ideal
9,average
9,little
9,beautiful
9,cosy
9,friendly
6,basic
6,good
6,big
6,euro
6,overall
6,basic
6,dark
6,light
6,build
6,small
6,restaurant
6,sauna
6,key
6,good
9,close
9,pipe
9,outlet
9,open
9,early
9,atmosphere
9,good
9,free
9,big
9,arrive
9,close
9,great
9,good
9,wonderful
7,hear
7,able
7,single
7,uncomfortable
7,neighbour
7,call
7,hear
7,inside
7,pitty
7,great
7,interior
7,fancy
6,mislead
6,superior
6,different
6,crazy
6,vague
6,good
6,good
6,different
6,old
6,new
6,new
6,comfortable
6,poor
6,sleep
6,new
6,nice
9,small
9,suite
9,conventional
9,expensive
9,nice
9,small
9,ok
9,expensive
9,comfortable
10,hassle
10,touch
10,knob
10,middle
10,lil
10,noisy
10,frm
10,fine
10,utensil
10,sufficient
10,delicious
10,indian
10,good
10,chocolate
10,want
10,come
5,small
5,good
5,nut
5,squeeze
5,unhygienic
5,clean
5,hard
5,light
5,early
5,cheap
5,big
5,disappointed
9,perfect
9,comfortable
9,good
7,sure
7,unexpected
7,hide
7,fee
7,total
7,little
7,want
7,hot
10,brilliant
10,great
10,cathedral
10,lucky
10,spacious
10,comfortable
10,knowledgeable
10,use
8,sheet
8,separate
8,comfy
8,expensive
8,tiny
8,short
8,lot
8,nice
8,old
8,available
10,pleasant
10,great
10,cafe
10,short
10,nice
10,friendly
10,good
10,enjoyable
10,continental
10,good
9,nice
9,clear
9,bring
9,narrow
9,stair
9,lead
9,small
9,small
9,wonderful
9,quiet
9,decorate
9,private
9,luxurious
9,cheerful
9,irresistable
6,old
6,different
6,hard
6,close
6,single
6,cheap
6,modern
5,small
5,table
5,white
5,grubby
5,central
5,noisy
5,middle
5,expensive
5,undamaged
5,plentiful
5,clean
5,modern
5,communal
7,low
7,inthe
7,nice
7,local
7,big
7,free
7,guest
7,unique
7,historical
8,little
8,long
8,well
8,apartment
8,clean
8,good
8,good
8,excellent
5,heavy
5,appropriate
5,cold
5,welcome
5,worth
10,pricey
10,small
10,usual
10,helpful
10,quick
10,nice
10,comfortable
10,bed
10,clean
10,perfect
7,fresh
7,warm
7,higher
7,come
7,important
7,fresh
7,nice
7,poor
7,key
7,open
7,bad
7,great
7,great
7,confortable
7,good
7,reastaurant
6,sleep
6,old
6,middle
6,lady
6,racist
6,centre
6,good
6,poor
6,poor
6,half
6,expensive
6,free
8,outside
8,replenish
8,great
8,great
8,knowledgeable
8,interactive
8,great
8,large
7,able
7,shower
7,clear
7,overflow
7,shower
7,good
7,useful
7,arrival
7,easy
7,early
7,appreciative
7,senior
7,small
6,superior
6,small
6,superior
6,imagine
6,pay
6,good
6,dark
6,dark
6,weird
6,walk
6,suitable
6,great
6,great
7,unpleasant
7,arrive
7,old
7,nice
10,waitress
10,wine
10,amazing
10,internal
10,great
10,see
10,cathedral
10,amazing
10,friendly
8,tea
8,expensive
8,gorgeous
8,chateaux
8,little
8,fabulous
8,beautiful
7,new
7,stay
7,new
7,hot
7,little
7,big
7,overwork
7,receive
7,sufficient
7,assist
7,guest
7,nice
7,good
7,blame
7,peaceful
7,new
7,clean
7,noisy
7,second
7,comfortable
7,late
7,pillow
7,great
7,thin
7,central
7,ok
7,helpful
7,agree
7,noisy
9,beautiful
9,stylish
9,bit
9,noisy
9,hear
9,silent
9,excellent
9,quiet
9,neighborhood
9,famous
9,close
9,European
9,plenty
9,large
9,extra
9,comfortable
9,sunscreen
9,helpful
9,give
9,friendly
7,weird
7,nice
7,hold
7,sound
7,good
7,beautiful
7,light
7,common
7,good
7,huge
7,confortable
7,wifi
7,close
7,European
9,friendly
9,helpful
9,little
9,English
9,sure
9,comfortable
9,eat
9,nearby
9,cute
9,german
8,small
8,messy
8,futon
8,parliament
8,beautiful
10,cheese
10,fly
10,cheese
10,little
10,nice
10,touch
10,great
10,v
10,smart
10,relaxed
10,pretentious
6,guest
6,steep
6,arrive
6,pleasant
6,large
6,difficult
6,clean
3,noisy
3,hot
3,cold
3,hot
3,steay
3,horrible
3,bad
3,noisiy
3,expensive
3,expensibe
3,adjust
3,shower
3,happen
3,hot
3,possible
3,cold
3,drinkable
3,fligh
3,close
4,green
4,poor
4,long
4,light
5,shower
5,small
5,shower
5,noisy
5,pillow
5,weak
5,thin
5,noise
5,special
5,stay
5,hall
5,small
5,light
5,good
5,hot
5,easy
5,friendly
5,great
5,wide
5,frugal
7,handle
7,high
7,low
7,desert
7,main
7,square
7,centre
7,friendly
10,real
10,perfect
10,friendly
10,great
10,free
10,super
10,clean
10,comfortable
8,busy
8,different
8,decorate
8,spacious
8,nice
8,comfortable
7,personal
7,close
7,common
7,meal
7,soft
7,great
7,big
7,difficult
7,entrance
7,sign
7,specific
7,clear
7,info
7,difficult
7,give
7,steep
7,narrow
7,main
7,available
7,underground
7,expensive
7,comfortable
7,good
7,clean
7,good
7,nice
4,long
4,ok
4,large
4,mention
4,fold
4,horrible
4,sleep
4,slow
4,horrible
4,uninterested
6,arrive
6,welcome
6,different
6,table
6,different
6,pick
6,key
6,wrong
6,strair
6,useful
6,know
6,clean
6,bad
6,open
6,lid
6,bad
6,shower
6,sewer
6,shower
6,explain
6,French
6,young
6,strange
6,answer
6,come
6,young
6,nice
6,old
6,possible
6,leave
6,pick
6,good
6,main
6,square
6,good
6,clean
6,good
6,different
7,open
7,noisy
7,shower
7,perfect
7,overnight
7,minute
5,old
5,toilett
5,loud
5,entire
5,able
7,need
7,open
7,clean
7,comfortable
5,rest
5,unbelievable
5,couple
5,individual
5,see
5,ask
5,bed
5,entire
5,enormous
5,good
5,good
10,huge
10,gorgeous
10,beautiful
10,large
10,high
10,small
10,adequate
10,light
10,overhead
10,wonderful
10,choose
10,main
10,different
10,pool
6,cozy
6,small
6,separate
6,sure
6,park
6,hot
6,inside
6,regulate
6,open
6,c
6,expensive
6,helpful
6,big
10,amazing
10,romantic
10,super
10,clean
10,unique
10,tasteful
10,friendly
10,good
10,wish
9,strange
9,clean
9,quiet
9,festival
9,helpful
9,locate
9,good
5,arrival
5,stinky
5,filthy
5,shower
5,shower
5,bad
5,inform
5,male
5,unacceptable
5,good
5,nice
5,pleasant
5,new
5,nice
5,ignore
5,wish
5,little
6,loose
6,break
6,bad
6,break
6,friendly
6,good
3,open
3,come
3,s
3,unprofessional
3,untrustable
3,advice
8,constant
8,decor
8,clean
8,comfortable
8,complaint
8,solid
8,basic
8,fine
8,good
8,cordial
4,bad
4,big
4,spite
4,give
4,steep
4,bad
4,empathy
4,clean
4,big
4,button
4,true
4,true
4,informed
4,apologetic
6,old
6,clean
6,good
6,public
6,continental
6,good
6,strong
6,wasp
6,indifferent
6,great
6,great
6,good
8,give
8,great
8,finish
5,poor
5,flat
5,long
5,ie
5,shaky
5,poor
5,filthy
5,fantastic
5,select
5,marvellous
5,marvellous
8,good
8,covid
8,good
8,open
8,delicious
8,standby
8,friendly
8,happy
8,large
8,light
8,comfortable
8,table
8,useful
8,good
8,old
8,good
8,public
8,good
8,comfortable
8,window
6,mold
6,internet
6,weak
6,helpful
6,guest
6,unique
6,old
6,beautiful
6,wonderful
9,breakfast
9,think
9,little
9,bit
9,comfy
9,excellent
9,friendly
9,drink
7,basic
7,great
7,good
7,good
5,proper
5,little
5,warn
10,great
10,nice
10,comfortable
10,quiet
10,come
10,nice
10,good
8,arrive
8,reflect
8,main
8,aware
8,available
8,fluent
8,French
8,Dutch
8,German
8,sister
8,breakfast
8,comfortable
8,modern
8,cheap
8,main
8,worth
8,little
8,right
5,careful
5,heavy
5,large
5,good
5,close
5,arrive
5,minute
5,euro
5,yo
5,public
5,good
5,general
5,specific
5,great
5,good
3,bad
3,bad
3,small
3,hard
9,opposite
9,great
9,clean
9,comfortable
9,silky
9,soft
9,great
7,poor
7,basic
7,old
7,friendly
7,bus
7,quiet
7,good
7,hard
7,functional
7,good
8,square
8,cheap
8,map
8,useful
8,suite
8,clean
8,good
8,good
8,friendly
8,accommodate
8,give
8,hot
10,underground
10,recommend
10,great
10,great
9,plentiful
9,accommodation
9,cheap
9,clean
9,nice
9,modern
9,common
9,fantastic
9,lovely
9,beautiful
10,comfortable
10,bed
10,clean
10,quiet
10,good
10,bread
10,corner
10,great
6,nice
6,good
6,small
6,holiday
6,towel
6,white
6,fabulous
6,pure
6,quiet
6,fresh
4,good
4,suitable
4,refurbe
4,un
4,helpful
4,twin
4,double
4,double
4,double
4,triple
4,open
4,new
4,arrive
5,basic
5,continental
5,awful
5,permanent
5,green
5,outside
5,torn
5,dreadful
5,interior
5,poor
5,nearby
5,different
5,disappointed
5,good
5,good
7,thin
7,hear
7,corridor
7,nice
7,hard
7,functional
7,nice
7,green
10,stay
10,little
10,main
10,helpful
10,clean
10,present
10,huge
10,cheese
10,vegetable
10,bread
10,sweet
9,expensive
9,good
9,long
9,microwave
9,good
9,clean
9,comfortable
10,complain
10,nice
10,perfect
10,clean
10,quiet
10,helpful
10,nice
10,expect
10,high
6,basic
6,wear
6,simple
6,hard
6,basic
6,good
6,upmarket
6,north
6,acceptable
6,cheap
6,small
6,clean
6,clean
6,toilet
6,excuse
6,clean
6,dangerous
6,touch
6,amazing
10,perfect
10,accessible
10,walk
10,central
10,modern
10,suite
10,spacious
10,great
10,excellent
10,comfortable
10,queen
10,vast
10,choose
8,narrow
8,steep
8,soothe
8,high
8,cordial
8,big
8,basic
8,nice
8,great
8,close
8,close
4,window
4,open
4,pet
4,website
4,different
4,additional
4,bus
7,sleep
7,little
7,stale
7,old
7,clean
7,quiet
7,bus
7,stuff
9,base
9,outside
9,absolute
7,small
7,old
7,shower
7,small
7,good
7,friendly
7,comfortable
7,good
9,welcome
9,friendly
9,welcome
9,short
9,nice
9,ample
9,social
7,small
7,uncomfortable
7,big
7,friendly
7,good
7,single
9,green
9,tree
9,good
9,great
9,interior
9,good
9,good
9,good
9,short
9,Super
9,clean
9,large
9,great
9,friendly
9,large
9,read
10,outside
10,little
10,noisy
10,open
10,second
10,close
10,window
10,lovely
10,early
10,fresh
10,delicious
8,great
8,comfortable
8,spacious
8,helpful
8,cooperative
8,good
8,fulfil
8,great
8,recommend
8,friendly
8,welcome
8,short
8,clean
9,awesome
9,noisy
9,busy
9,hear
9,limited
9,excellent
9,extra
9,freebie
9,little
9,girl
9,beautiful
9,big
10,new
10,comfortable
10,spacious
10,outstanding
10,big
10,positive
9,helpful
9,clean
9,comfortable
9,meal
9,excellent
9,stay
9,eat
9,fussy
9,good
9,excellent
9,friendly
9,large
9,free
8,small
8,shower
8,cabin
8,steep
8,public
8,friendly
8,warm
8,pleasant
8,great
8,super
8,clean
8,comfortable
8,good
8,fresh
8,local
8,cheese
8,small
8,interested
8,good
7,good
7,great
7,automated
7,bad
7,free
7,dry
7,cardboard
7,average
7,nice
7,comfortable
7,extra
7,small
7,comfortable
7,hot
7,good
8,industrial
8,small
8,cold
8,arrive
8,nice
8,hot
8,beautiful
8,small
8,athmosphere
8,quiet
9,friendly
9,speak
9,English
9,speak
9,clean
9,great
9,fresh
8,light
8,turn
8,location
8,tower
8,spacious
8,small
8,convenient
8,friendly
8,flexible
8,overall
8,great
7,tea
7,come
7,late
7,finish
7,able
7,bar
7,hot
7,cold
7,comfortable
7,nice
7,good
8,thin
8,good
8,sleep
8,wonderful
8,general
8,attractive
8,friendly
8,professional
10,ready
10,allready
10,double
10,fridge
10,sleep
10,helpful
9,tram
9,easy
9,ride
9,describe
9,wrong
9,upstairs
9,narrow
9,steep
9,beautiful
9,old
9,atmospheric
9,calm
9,easy
9,friendly
9,large
9,separate
9,single
9,free
9,good
7,hot
7,star
7,perfect
7,good
7,close
7,nice
6,steep
6,second
6,difficult
6,carry
6,poor
6,mold
6,limited
6,fresh
6,available
7,basic
7,arrival
7,present
7,arrive
7,nice
7,shower
7,hot
7,couple
7,ready
7,ok
9,hot
9,hungry
9,comfortable
9,clean
9,communal
9,likeminde
9,diverse
9,friendly
9,tolerant
9,welcome
9,nice
9,close
9,European
9,good
9,disrupt
9,great
9,main
9,modern
9,clean
9,great
9,free
9,bathtub
9,good
9,helpful
9,different
8,frame
8,nice
8,spacious
8,nice
8,welcome
8,safe
9,fantastic
9,junior
9,external
9,major
9,popular
9,frequent
9,early
9,enjoy
9,early
9,sleep
9,hard
9,worthy
9,sound
9,spacious
9,good
9,small
9,live
9,dark
9,lamp
9,warm
9,welcome
9,friendly
9,polite
9,helpful
9,excellent
9,follow
9,spacious
9,neat
9,clean
9,tasty
9,good
9,perfect
9,recommend
9,happy
7,basic
7,thin
7,pillow
7,clean
7,major
7,outside
7,pleasant
7,rain
7,turn
7,neighbourhood
7,loud
7,window
7,effective
7,old
7,good
7,comfortable
9,beautiful
9,big
9,interior
9,polite
9,helpful
9,nice
9,quiet
9,central
7,midnight
7,german
7,window
7,open
7,sleep
7,main
7,main
7,noisy
7,attic
7,bad
7,good
7,friendly
7,good
7,easy
7,stop
7,clean
7,stay
7,couple
7,clean
7,available
7,spacious
7,organize
7,smart
7,free
7,clothe
7,middle
7,clothe
7,pile
7,horrible
7,sad
7,nice
7,organize
7,thinking
7,nice
7,min
7,spacious
7,big
7,big
8,noisy
8,sheet
8,mattress
8,tram
8,good
8,comfortable
8,noisy
8,layer
9,little
9,inconvenient
9,safe
9,free
9,clean
9,modern
9,friendly
9,helpful
5,small
5,mold
5,shower
5,nice
5,nice
5,comfortable
5,clean
5,incredible
7,bug
7,bug
7,tell
7,good
7,deal
7,junior
7,spacious
7,ok
7,new
7,new
7,couch
7,shower
7,poor
7,spacious
7,junior
7,affordable
7,nice
7,huge
7,comfortable
8,guy
8,reservation
8,wish
8,little
8,interior
8,big
10,excellent
10,limited
10,tasty
10,friendly
10,helpful
10,good
10,small
10,new
10,quiet
10,spacious
10,good
10,short
10,tram
10,stop
10,light
10,cellar
10,opposite
10,fantastic
5,busy
5,sleep
5,constant
5,join
5,sleep
8,small
8,uncomfortable
8,good
8,good
8,small
8,small
8,great
8,relax
8,small
8,basic
8,costly
8,great
8,quiet
8,useful
8,underground
8,extra
8,worth
3,high
3,low
3,bad
3,poor
3,expensive
7,clean
7,replenish
7,toilet
7,fancy
7,incredible
7,adjacent
7,great
7,good
7,minimal
7,cleanliness
7,accept
9,decorate
9,clean
9,spacious
9,comfortable
9,reasonable
9,wonderful
9,main
9,good
9,main
9,small
9,ok
9,great
9,central
9,excellent
9,good
9,helpful
9,early
10,slow
10,stylish
10,feee
10,mineral
10,good
10,quiet
9,quiet
9,little
9,main
9,welcome
9,nice
9,park
9,free
9,good
9,big
9,beautiful
9,private
9,black
9,close
9,arrive
9,ve
9,inn
9,nice
9,high
9,thank
9,quiet
9,clean
9,easy
9,close
9,prepared
9,nav
9,close
9,close
9,interested
9,nice
9,good
9,good
10,situate
10,warm
10,nice
10,general
10,brilliant
10,high
10,vegetarian
10,happy
10,suggest
10,add
10,restaurant
10,excellent
10,huge
10,comfortable
10,luxurious
10,small
10,plenty
10,healthy
9,unnecessary
9,nice
9,quiet
9,quiet
9,beautiful
9,short
9,clean
9,welcoming
9,social
9,friendly
10,arrive
10,speak
10,gracious
10,large
10,comfortable
10,common
10,private
10,nice
10,table
10,hot
10,tub
10,restaurant
10,wonderful
10,fresh
10,cold
10,cheese
6,ready
6,key
6,late
6,apprehensive
6,electric
6,accident
6,touch
6,illegal
